id,movie_performance_id,name
21457,21902,"Marching Band at Parade (uncredited)"
21458,21903,"Dancer (uncredited)"
21459,21904,"Parade Spectator"
21460,21905,"TV Broadcaster"
21461,21906,"Teacher"
21462,21907,"Boy #1"
21463,21908,"Girl #1"
21464,21909,"Bryan (as Paulie Litowsky)"
21465,21910,"Boy #3"
21466,21911,"Boy #4"
21467,21912,"Boy #5"
21468,21913,"Gertie Trinke"
21469,21914,"Ollie Trinke"
21470,21915,"Susan (as Jennifer Schwalbach)"
21471,21916,"Gertrude Steiney"
21472,21917,"Bart Trinke"
21473,21918,"Greenie"
21474,21919,"Block"
21475,21920,"Doctor #1"
21476,21921,"Arthur Brickman"
21477,21922,"ER Nurse"
21478,21923,"Nurse #1"
21479,21924,"Nurse #2"
21480,21925,"Doctor #2"
21481,21926,"Delivery Guy (as Matt Maher)"
21482,21927,"Press #1"
21483,21928,"Press #2 (as Ernie O'Donnell)"
21484,21929,"Press #3"
21485,21930,"Press #4"
21486,21931,"Press #5"
21487,21932,"PR Exec #1"
21488,21933,"PR Exec #2"
21489,21934,"Maya"
21490,21935,"Sweeney Todd"
21491,21936,"Sweeney Victim"
21492,21937,"Anthony"
21493,21938,"Comptroller"
21494,21939,"Townie"
21495,21940,"Town Clapper"
21496,21941,"Party Patron (uncredited)"
21497,21942,"Talent Show Patron (uncredited)"
21498,21943,"Video Store Patron (uncredited)"
21499,21944,"Town girl (uncredited)"
21500,21945,"Video Cameraman at Hard Rock (uncredited)"
21501,21946,"Concerned parent (uncredited)"
21502,21947,"Reporter (uncredited)"
21503,21948,"Paulboro 'guy' (uncredited)"
21504,21949,"Wedding Guest (uncredited)"
21505,21950,"Townie (uncredited)"
21506,21951,"Twin 2 (uncredited)"
21507,21952,"Twin 1 (uncredited)"
21508,21953,"Tracy Colelli (uncredited)"
21509,21954,"Himself (uncredited)"
21510,21955,"News Reporter"
42997,21955,"School Audience (uncredited)"
21511,21956,"Jack Sparrow"
21512,21957,"Will Turner"
21513,21958,"Elizabeth Swann"
21514,21959,"Norrington"
21515,21960,"Davy Jones"
21516,21961,"Governor Weatherby Swann"
21517,21962,"Pintel"
21518,21963,"Ragetti"
21519,21964,"Gibbs"
21520,21965,"Cotton"
21521,21966,"Bootstrap Bill "
21522,21967,"Cutler Beckett"
21523,21968,"Tia Dalma"
21524,21969,"Marty"
21525,21970,"Mercer"
21526,21971,"Captain Bellamy"
21527,21972,"Scarlett"
21528,21973,"Short Sailor"
21529,21974,"Large Sailor"
21530,21975,"Sunburned Sailor"
21531,21976,"Leech"
21532,21977,"Fisherman (Montage)"
21533,21978,"Cannibal Warrior"
21534,21979,"Frightened Sailor"
21535,21980,"Very Old Man"
21536,21981,"Skinny Man"
21537,21982,"Crippled Man"
21538,21983,"Irish Man"
21539,21984,"Shrimper (Montage)"
21540,21985,"Cannibal Boy"
21541,21986,"Sailor"
42998,21986,"Edinbrugh"
21542,21987,"Burser"
21543,21988,"Quartermaster"
42999,21988,"Edinburgh"
21544,21989,"Wyvern"
21545,21990,"Clanker"
21546,21991,"Shrimper's Brother"
21547,21992,"Chaplain"
21548,21993,"Cannibal Woman"
21549,21994,"Cannibal Woman"
21550,21995,"Giselle"
21551,21996,"Edinburgh Cook"
21552,21997,"Scuttled Ship Helmsman"
21553,21998,"Cannibal"
21554,21999,"Carruthers Guard"
21555,22000,"Deckhand"
43000,22000,"Edinburgh"
21556,22001,"Sweepy (as Hernando 'Sweepy' Molina)"
21557,22002,"Turkish Prisoner"
21558,22003,"Turkish Prisoner"
21559,22004,"Turkish Prisoner"
21560,22005,"Turkish Guard"
21561,22006,"Turkish Guard"
21562,22007,"Turkish Guard"
21563,22008,"Torch Native"
21564,22009,"Cannibal Bridge Guard"
21565,22010,"Ho-Kwan"
21566,22011,"Headless"
21567,22012,"Lejon"
21568,22013,"Parrot Voice (voice)"
21569,22014,"Moises: Jack's Crew (as Felix Castro)"
21570,22015,"Kursar: Jack's Crew"
21571,22016,"Matelot: Jack's Crew"
21572,22017,"Tearlach: Jack's Crew (as Gerard Reyes)"
21573,22018,"Duncan: Jack's Crew"
21574,22019,"Ladbroc: Jack's Crew (as Chris 'Sully' Sullivan)"
21575,22020,"Crimp: Jack's Crew"
21576,22021,"Quartetto: Jack's Crew"
21577,22022,"Madam (uncredited)"
21578,22023,"Black Pearl Pirate (uncredited)"
21579,22024,"Penrod"
21580,22025,"British Officer (uncredited)"
21581,22026,"Russian pirate (uncredited)"
21582,22027,"Additional Voices (uncredited)"
21583,22028,"Black Pearl Pirate"
43001,22028,"Flying Dutchman Pirate (uncredited)"
21584,22029,"Swamp Dweller (uncredited)"
21585,22030,"Drunken Cantina Pirate (uncredited)"
21586,22031,"British Girl (uncredited) (unconfirmed)"
21587,22032,"Ghost Pirate (uncredited)"
21588,22033,"Black Pearl Pirate (uncredited)"
21589,22034,"British Navy Officer (uncredited)"
21590,22035,"Tortuga Pirate (uncredited)"
21591,22036,"Swamp Dweller (uncredited)"
21592,22037,"Port Royal Woman (uncredited)"
21593,22038,"Quittance"
21594,22039,"Greenbeard (uncredited)"
21595,22040,"Beckett's Bodyguard (uncredited)"
21596,22041,"Pirate Musician (uncredited)"
21597,22042,"Fiddler in Bar (uncredited)"
21598,22043,"Cannibal Drummer (uncredited)"
21599,22044,"Black Pearl Pirate (uncredited)"
21600,22045,"Busty Wench (uncredited)"
21601,22046,"Black Pearl Pirate"
43002,22046,"Flying Dutchman Pirate (uncredited)"
21602,22047,"Young British Girl (uncredited) (unconfirmed)"
21603,22048,"Tortuga Pirate (uncredited)"
21604,22049,"Tortuga Woman (uncredited)"
21605,22050,"Pirate Tossing Coffins (uncredited)"
21606,22051,"Sailor (uncredited)"
21607,22052,"Pirate in cage (uncredited)"
21608,22053,"Sailor (uncredited)"
21609,22054,"Cantina Wench (uncredited)"
21610,22055,"Barbossa"
21611,22056,"Tortuga Pirate (uncredited)"
21612,22057,"British Redcoat - Arrests Will (uncredited)"
21613,22058,"Pirate with Greenbeard (uncredited)"
21614,22059,"Jamaican Pirate (uncredited)"
21615,22060,"Two Head"
21616,22061,"Two Head"
21617,22062," (uncredited)"
21618,22063,"Huo Yuanjia\t"
21619,22064,"Anno Tanaka"
21620,22065,"Moon"
21621,22066,"Nong Jinsun"
21622,22067,"Yuanjia's Mother"
21623,22068,"Grandma"
21624,22069,"Hercules O'Brien"
21625,22070,"Belgian Fighter"
21626,22071,"Spanish Swordman"
21627,22072,"English Boxer"
21628,22073,"Fight Referee"
21629,22074,"American Businessman"
21630,22075,"English Businessman"
21631,22076,"Yuanjia's Father"
21632,22077,"Mita"
21633,22078,"Zhou's Father"
21634,22079,"Journalist"
21635,22080,"Master Chin's Godson"
21636,22081,"Master Chin"
21637,22082,"Presenter #2"
21638,22083,"Nong Jinsun"
21639,22084,"Miss Yang (scenes deleted)"
21640,22085,"Bellboy (uncredited)"
21641,22086,"Frankie Dunn"
21642,22087,"Maggie Fitzgerald"
21643,22088,"Eddie Scrap-Iron Dupris"
21644,22089,"Danger Barch"
21645,22090,"Big Willie Little"
21646,22091,"Billie 'The Blue Bear'"
21647,22092,"Father Horvak"
21648,22093,"Shawrelle Berry"
21649,22094,"Earline Fitzgerald"
21650,22095,"Mardell Fitzgerald"
21651,22096,"Omar"
21652,22097,"Billie's Manager"
21653,22098,"Mickey Mack"
21654,22099,"Counterman at Diner"
21655,22100,"Cut Man"
21656,22101,"J.D. Fitzgerald"
21657,22102,"Lawyer"
21658,22103,"Nurse"
21659,22104,"Pakistani"
21660,22105,"Little Girl in Truck"
21661,22106,"Paramedic"
21662,22107,"Ref #1"
21663,22108,"Ref #2"
21664,22109,"Ref #3"
21665,22110,"Ref #4"
21666,22111,"Ref #5"
21667,22112,"Ref #6"
21668,22113,"Ref #7"
21669,22114,"Rehab Doctor (as Ming Lo)"
21670,22115,"Restaurant Owner"
21671,22116,"Ring Doctor #1"
21672,22117,"Ring Doctor #2"
21673,22118,"Sally Mendoza"
21674,22119,"Second at Vegas Fight (as Marco Rodriguez)"
21675,22120,"Fan in Vegas"
21676,22121,"Ring Announcer"
21677,22122,"Radio Commentator"
21678,22123,"Irish Fan #1 (as Brian T. Finney)"
21679,22124,"Irish Fan #2"
21680,22125,"Irish Fan #3"
21681,22126,"Irish Fan #4"
21682,22127,"Irish Fan #5"
21683,22128,"Rehab Nurse"
21684,22129,"Rehab Nurse #2"
21685,22130,"Rehab Nurse #3"
21686,22131,"Rehab Resident"
21687,22132,"VIP Girl"
21688,22133,"Additional Voices (voice)"
21689,22134,"Additional Voices (voice)"
21690,22135,"Las Vegas Fight Fan (uncredited)"
21691,22136,"Boxer (uncredited)"
21692,22137,"Boxer (uncredited)"
21693,22138,"Hogan (uncredited)"
21694,22139,"Fight manager #2 (uncredited)"
21695,22140,"Perez"
43003,22140,"Maggie's fourth opponent (uncredited)"
21696,22141,"Las Vegas Bout Timekeeper (uncredited)"
21697,22142,"Yugoslavian judge (uncredited)"
21698,22143,"Sparring Boxer (uncredited)"
21699,22144,"Church Goer (uncredited)"
21700,22145,"Jamaican Boxer Cornerman (uncredited)"
21701,22146,"Las Vegas Fight Fan (uncredited)"
21702,22147,"Sarah"
21703,22148,"Juno"
21704,22149,"Beth"
21705,22150,"Rebecca"
21706,22151,"Sam"
21707,22152,"Holly"
21708,22153,"Paul"
21709,22154,"Jessica"
21710,22155,"Crawler - Scar"
21711,22156,"Crawler"
21712,22157,"Crawler"
21713,22158,"Crawler"
21714,22159,"Crawler"
21715,22160,"Crawler"
21716,22161,"Crawler"
21717,22162,"Crawler"
21718,22163,"Crawler"
21719,22164,"Crawler"
21720,22165,"Caleb Danvers"
21721,22166,"Sarah Wenham"
21722,22167,"Chase Collins"
21723,22168,"Pogue Parry"
21724,22169,"Tyler Simms"
21725,22170,"Reid Garwin"
21726,22171,"Kate Tunney"
21727,22172,"Aaron Abbot"
21728,22173,"Evelyn Danvers"
21729,22174,"James Danvers"
21730,22175,"Provost Higgins"
21731,22176,"Dead Teenage Boy"
21732,22177,"Nicky's Bar Waitress (as Barbara Basia-Jasinski)"
21733,22178,"Mr. Pennyworth"
21734,22179,"Ryan Bael"
21735,22180,"Party Kid"
21736,22181,"Patrolman Reeve"
21737,22182,"Mr. Hoffman"
21738,22183,"Semi-Driver"
21739,22184,"Gorman Twoberry"
21740,22185,"School Nurse"
21741,22186,"Fireman"
21742,22187,"Mr. Waugh"
21743,22188,"Student"
21744,22189,"Patrolman Endore"
21745,22190,"Bordy Becklin"
21746,22191,"Coach Hamm"
21747,22192,"Security Guard"
21748,22193,"Patrolman Byers"
21749,22194,"Kira Snider"
21750,22195,"School Doctor"
21751,22196,"Nicky the Bartender"
21752,22197,"Sergeant Sobel"
21753,22198,"Student (uncredited)"
21754,22199,"Neville Flynn"
21755,22200,"Claire Miller"
21756,22201,"Sean Jones"
21757,22202,"Mercedes"
21758,22203,"Three G's"
21759,22204,"Troy"
21760,22205,"Big Leroy"
21761,22206,"Grace"
21762,22207,"Ken"
21763,22208,"Tiffany"
21764,22209,"Curtis"
21765,22210,"Tommy"
21766,22211,"Paul"
21767,22212,"Chen Leong"
21768,22213,"Maria"
21769,22214,"Ashley"
21770,22215,"Tyler"
21771,22216,"John Sanders"
21772,22217,"Rick"
21773,22218,"Hank Harris"
21774,22219,"Dr. Steven Price"
21775,22220,"Captain Sam McKeon"
21776,22221,"Driver"
21777,22222,"Emmett Bradley"
21778,22223,"Kelly"
21779,22224,"Kyle"
21780,22225,"Mrs. Bova"
21781,22226,"Eddie Kim"
21782,22227,"Kraitler"
21783,22228,"Daniel Hayes"
21784,22229,"Flower Girl"
21785,22230,"Autograph Girl"
21786,22231,"Dell Girl"
21787,22232,"Ken's Girlfriend"
21788,22233,"Kid Fan"
21789,22234,"Man in Suit"
21790,22235,"Navy Dad"
21791,22236,"News Anchor (as Mi Jung Lee)"
21792,22237,"Airport Worker"
21793,22238,"Lei Guy (as Christopher Bachmann Taloa)"
21794,22239,"Passenger"
21795,22240,"Woman Bitten on Tongue (uncredited)"
21796,22241,"Man Bitten on Penis (uncredited)"
21797,22242,"Artie DeVanzo"
21798,22243,"Maz"
21799,22244,"Dennis Mangenelli"
21800,22245,"Linda Salvo"
21801,22246,"Johnny Trinno"
21802,22247,"Tim"
21803,22248,"Artie's Mom"
21804,22249,"Dirt"
21805,22250,"Alfonse"
21806,22251,"Gina"
21807,22252,"Marilyn"
21808,22253,"Dave"
21809,22254,"Umpire #3"
21810,22255,"Steakhouse Waiter"
21811,22256,"Exotic Dancer"
21812,22257,"Creepy Guy Down the Shore"
21813,22258,"Rhonda"
21814,22259,"Layla (as Kristy Redford)"
21815,22260,"Football Guy"
21816,22261,"Ed's Bar & Swill Player"
21817,22262,"Dakis"
21818,22263,"Umpire #2"
21819,22264,"Ed"
21820,22265,"Ed's Bar & Swill Player"
21821,22266,"Cousin Mickey"
21822,22267,"Ed's Bar & Swill Player"
21823,22268,"Corino Third Baseman"
21824,22269,"Front Desk Girl"
21825,22270,"Crispino"
21826,22271,"Giusuppe Primavera"
21827,22272,"Softball Player"
21828,22273,"Vicki Galliotta"
21829,22274,"Tommy"
21830,22275,"One of Dennis Mangenelli's girls"
21831,22276,"Tim's Wife"
21832,22277,"Mangenelli 3rd baseman"
21833,22278,"Manganelli left center fielder"
21834,22279,"Hooker #1"
21835,22280,"Hooker #2"
21836,22281,"Dirt's Wife"
21837,22282,"Michelle ""Pitching Machine"""
21838,22283,"Manganelli Outfielder"
21839,22284,"Melissa"
21840,22285,"Umpire #1 (as Michael Lisenco)"
21841,22286,"Chief Gugliamino"
21842,22287,"Gina's Mom"
21843,22288,"Manganelli Catcher"
21844,22289,"2nd Base Man - Green Team"
21845,22290,"Mangenelli First Baseman"
21846,22291,"Bachleor Party Guy"
21847,22292,"Gina's Dad"
21848,22293,"Championship Game Ump"
21849,22294,"Manganelli 2nd Baseman"
21850,22295,"Dave's Baby"
21851,22296,"Marie"
21852,22297,"Shoot the Geek Barker"
21853,22298,"Max"
21854,22299,"Hooker #3 (as Natalie Twaddle)"
21855,22300," (uncredited)"
21856,22301,"Spectator (uncredited)"
21857,22302,"Sara"
21858,22303,"Kelly"
21859,22304,"Mr. Wise"
21860,22305,"Kate"
21861,22306,"The Sheriff"
21862,22307,"David"
21863,22308,"Johnny"
21864,22309,"Melody"
21865,22310,"Christian"
21866,22311,"Chef Henri"
21867,22312,"Lisa Belmont"
21868,22313,"Doc Riley"
21869,22314,"Enus"
21870,22315,"The Drifter"
21871,22316,"Miss Kimble"
21872,22317,"Mullet Man"
21873,22318,"The Preacher"
21874,22319,"Skanky Chick"
21875,22320,"Waitress (as Amy Claire Lloyd)"
21876,22321,"The Gardener"
21877,22322,"Cletus"
21878,22323,"Farmer Bob"
21879,22324,"Orange Cap"
21880,22325,"Bass Player"
21881,22326,"Leg Wrestler - Loser"
21882,22327,"Bar Back"
21883,22328,"Drummer"
21884,22329,"Bar Guy (as Barry Ratcliffe)"
21885,22330,"Bartender"
21886,22331,"Randall Keith Randall"
21887,22332,"Harmonica Bob"
21888,22333,"Leg Wrestler - Winner"
21889,22334,"Tall Hick"
21890,22335,"Townie (uncredited)"
21891,22336,"Bridesmaid (uncredited)"
21892,22337,"Julia Jones"
21893,22338,"Grant Funkyerdoder"
21894,22339,"Andy"
21895,22340,"Frank Jones"
21896,22341,"Linda Jones"
21897,22342,"Bernie Funkyerdoder"
21898,22343,"Roz Funkyerdoder"
21899,22344,"Betty"
21900,22345,"Nicky"
21901,22346,"Anne"
21902,22347,"Hitch"
21903,22348,"Old Cat Woman"
21904,22349,"Jell-O"
21905,22350,"Justice of the Peace (as Charles Dell)"
21906,22351,"Wedding Planner"
43004,22351,"Receptionist"
21907,22352,"Frodo"
21908,22353,"Sam"
21909,22354,"Gandalf"
21910,22355,"Jewelry Store Clerk"
21911,22356,"Britney Spears Look-A-Like"
21912,22357,"Kevin Federline Look-A-Like"
21913,22358,"Michael Jackson - Look-Alike"
21914,22359,"Ben Stiller - Look-Alike"
21915,22360,"Slut Twin"
21916,22361,"Slut Twin"
21917,22362,"Himself (as Lil Jon)"
21918,22363,"Gay Man Dancer"
21919,22364,"Gay Man Dancer"
21920,22365,"Milkshake Dance Double - Julia"
21921,22366,"Krumpin Dance Double - Julia"
21922,22367,"Deaf Man"
21923,22368,"Deaf Woman"
21924,22369,"TV Bachelor Host"
21925,22370,"Bachelorette"
21926,22371,"Bachelorette"
21927,22372,"Bachelorette"
21928,22373,"Little Jack"
21929,22374,"Mom in Alley"
21930,22375,"Chef"
21931,22376,"Drunkard"
21932,22377,"Himself"
21933,22378,"Fireman (uncredited)"
21934,22379,"Bachelorette"
21935,22380,"Body Shop Employee (uncredited)"
21936,22381,"Little boy (voice) (uncredited)"
21937,22382,"Native King Kong"
21938,22383,"Sales Girl"
21939,22384,"Sales Girl"
21940,22385,"Taxi Driver (uncredited)"
21941,22386,"Bachelorette"
21942,22387,"Anthony Adams"
21943,22388,"Dignan"
21944,22389,"Dr. Nichols"
21945,22390,"Grace"
21946,22391,"Bernice"
21947,22392,"Bob Mapplethorpe"
21948,22393,"Future Man"
21949,22394,"H. Clay Murchison"
21950,22395,"Stacy Sinclair"
21951,22396,"Temple"
21952,22397,"Bookstore Employee"
21953,22398,"Bookstore Manager"
21954,22399,"Rob"
21955,22400,"Inez"
21956,22401,"Wife in Motelroom"
21957,22402,"Husband in Motelroom"
21958,22403,"Carmen"
21959,22404,"Rocky"
21960,22405,"Anita"
21961,22406,"Man in Bar"
21962,22407,"Man Outside Bar"
21963,22408,"Hector Mapplethorpe"
21964,22409,"Applejack"
21965,22410,"Mr. Henry"
21966,22411,"Rowboat (as Takayuki Kubota)"
21967,22412,"Kumar"
21968,22413,"Jackson (as Haskel Craver)"
21969,22414,"Motel Manager"
21970,22415,"Maid"
21971,22416,"Freezer Guy (as Hector Garcia)"
21972,22417,"Freezer Guy"
21973,22418,"Cop"
21974,22419,"Cop"
21975,22420,"Detective"
21976,22421,"Country club golfer with James Caan (uncredited)"
21977,22422," (uncredited)"
21978,22423,"Phil (uncredited)"
21979,22424,"Little girl (uncredited)"
21980,22425,"St. Mark's Student (uncredited)"
21981,22426,"Sorority Girl (uncredited)"
21982,22427,"Inmate (uncredited)"
21983,22428,"Bar Patron (uncredited)"
21984,22429,"Sorority girl (uncredited)"
21985,22430,"Bob's Date (uncredited)"
21986,22431,"Podra(Fool Clipping Hedge) (uncredited)"
21987,22432,"Gen. George S. Patton Jr."
21988,22433,"Gen. Omar N. Bradley"
21989,22434,"Capt. Chester B. Hansen"
21990,22435,"Brig. Gen. Hobart Carver"
21991,22436,"Gen. Bradley's driver (as Cary Loftin)"
21992,22437,"Moroccan Minister"
21993,22438,"Lt. Col. Henry Davenport"
21994,22439,"Capt. Richard N. Jenson"
21995,22440,"Field Marshal Erwin Rommel"
21996,22441,"Gen. Patton's driver"
21997,22442,"1st Lt. Alexander Stiller (as Patrick J. Zurica)"
21998,22443,"Sgt. William George Meeks"
21999,22444,"Col. Gaston Bell"
22000,22445,"Lt. Gen. Harry Buford"
22001,22446,"Air Vice-Marshal Sir Arthur Coningham"
22002,22447,"Col. Gen. Alfred Jodl"
22003,22448,"Capt. Oskar Steiger"
22004,22449,"Field Marshal Sir Bernard Law Montgomery"
22005,22450,"Lt. Col. Charles R. Codman"
22006,22451,"Air Chief Marshal Sir Arthur Tedder"
22007,22452,"Gen. Sir Harold Alexander"
22008,22453,"Maj. Gen. Walter Bedell Smith"
22009,22454,"Col. John Welkin"
22010,22455,"Third Army chaplain"
22011,22456,"Clergyman"
22012,22457,"Correspondent"
22013,22458,"Maj. Gen. Francis de Guingand"
22014,22459,"Maj. Gen. Lucian K. Truscott"
22015,22460,"Soldier who gets slapped"
22016,22461,"Willy"
22017,22462,"Tank captain"
22018,22463,"British briefing officer"
22019,22464,"Lt. Young (uncredited)"
22020,22465,"Soldier (uncredited)"
22021,22466,"Voice (uncredited) (voice)"
22022,22467,"Maj. Dorian von Haarenwege (uncredited)"
22023,22468,"Senator (uncredited)"
22024,22469,"Cynical wounded soldier (uncredited)"
22025,22470,"Chev Chelios"
22026,22471,"Eve"
22027,22472,"Verona"
22028,22473,"Kaylo"
22029,22474,"Doc Miles"
22030,22475,"Carlito"
22031,22476,"Orlando"
22032,22477,"Haitian Cabbie"
22033,22478,"Doctor"
22034,22479,"Alex"
22035,22480,"Don Kim"
22036,22481,"Chocolate"
22037,22482,"Arab Cabbie"
22038,22483,"Man in Garage"
22039,22484,"Sin City Brother"
22040,22485,"Convenience Store Clerk"
22041,22486,"Verona Crew #1"
22042,22487,"Verona Crew #2"
22043,22488,"Verona Crew #3"
22044,22489,"Hightower"
22045,22490,"Restaurant Waitress"
22046,22491,"Pharmacy Man"
22047,22492,"Pharmacist"
22048,22493,"Pharmacy Stoner"
22049,22494,"Hospital Cop"
22050,22495,"Stretcher Patient"
22051,22496,"Hospital Tech #1"
22052,22497,"Hospital Tech #2 (as Donnie Smith)"
22053,22498,"Motorcycle Cop"
22054,22499,"TV Store Guy"
22055,22500,"Warehouse Rooftop Hood (as Noel Guglielmi)"
22056,22501,"Warehouse Window Hood"
22057,22502,"Warehouse Hood Leader"
22058,22503,"Warehouse Hood #1"
22059,22504,"Warehouse Hood #2"
22060,22505,"Hood #3"
22061,22506,"Hood #4"
22062,22507,"Hood #5"
22063,22508,"Hood #6"
22064,22509,"Shirt Factory Supervisor"
22065,22510,"Bus Girl"
22066,22511,"Japanese Businessman"
22067,22512,"Shootout Henchman #1"
22068,22513,"Shootout Henchman #2"
22069,22514,"Cocoon Girl (as Jaclyn Chan)"
22070,22515,"Helicopter Pilot"
22071,22516,"TV Reporter"
22072,22517,"Bikini Girl (uncredited)"
22073,22518,"Hooded Terrorist (uncredited)"
22074,22519,"Cocoon Girl (uncredited)"
22075,22520,"SWAT Officer (uncredited)"
22076,22521,"Freaky Club Memeber (uncredited)"
22077,22522,"Nurse (uncredited)"
22078,22523,"Gangster (uncredited)"
22079,22524,"Tristan"
22080,22525,"Isolde"
22081,22526,"Marke"
22082,22527,"Donnchadh (as David Patrick O'Hara)"
22083,22528,"Wictred"
22084,22529,"Melot"
22085,22530,"Bragnae"
22086,22531,"Bodkin"
22087,22532,"Edyth"
22088,22533,"Leon"
22089,22534,"Morholt"
22090,22535,"Simon"
22091,22536,"Orick"
22092,22537,"Aragon"
22093,22538,"Kurseval"
22094,22539,"Kaye"
22095,22540,"Anwick (as Jamie King)"
22096,22541,"Rothgar (as Wolfgang Muller)"
22097,22542,"Lady Serafine"
22098,22543,"Lady Marke (as Barbara Kodetova)"
22099,22544,"Young Isolde"
22100,22545,"Young Tristan"
22101,22546,"Tournament Judge"
22102,22547,"Young Melot"
22103,22548,"Young Simon"
22104,22549,"Luther"
22105,22550,"Irish Soldier"
22106,22551,"Lady Aragon"
22107,22552,"Funeral Priest"
22108,22553,"Paddreggh"
22109,22554,"Tournament Crier"
22110,22555,"Coronation Priest (as Jon Olafsson)"
22111,22556,"Widseth"
22112,22557,"Widseth's Sister"
22113,22558,"Pict Guard (as Mirek Simunek)"
22114,22559,"Jack Torrance"
22115,22560,"Wendy Torrance"
22116,22561,"Danny Torrance"
22117,22562,"Dick Hallorann"
22118,22563,"Stuart Ullman"
22119,22564,"Delbert Grady"
22120,22565,"Lloyd the Bartender"
22121,22566,"Doctor"
22122,22567,"Larry Durkin"
22123,22568,"Young Woman in Bath"
22124,22569,"Old Woman in Bath"
22125,22570,"Bill Watson"
22126,22571,"Forest Ranger #1"
22127,22572,"Forest Ranger #2"
22128,22573,"Grady Twin Daughter"
22129,22574,"Grady Twin Daughter"
22130,22575,"Nurse"
22131,22576,"Secretary"
22132,22577,"Policeman"
22133,22578,"Stewardess"
22134,22579,"Receptionist"
22135,22580,"Injured Guest"
22136,22581,"Smoking Guest on Ballroom Couch (uncredited)"
22137,22582,"Overlook Hotel Bellhop (uncredited)"
22138,22583,"Himself"
43005,22583,"Television news anchor (uncredited)"
22139,22584,"Detective David Mills"
22140,22585,"Detective Lt. William Somerset"
22141,22586,"Tracy Mills"
22142,22587,"Police Captain"
22143,22588,"Dead Man (as Andy Walker)"
22144,22589,"Detective Taylor"
22145,22590,"Officer Davis"
22146,22591,"Gluttony Victim"
22147,22592,"Dr. O'Neill"
22148,22593,"Coroner (as Reginald E. Cathey)"
22149,22594,"Workman"
22150,22595,"Cab Driver"
22151,22596,"George, Library Night Guard"
22152,22597,"Library Guard (as Roscoe Davidson)"
22153,22598,"Library Guard"
22154,22599,"Library Janitor"
22155,22600,"Dist. Atty. Martin Talbot"
22156,22601,"TV News Reporter"
22157,22602,"TV News Reporter"
22158,22603,"Forensic Man"
22159,22604,"TV Anchor Woman"
22160,22605,"Eli Gould (Sin of Greed)"
22161,22606,"Mrs. Gould"
22162,22607,"Fingerprint Forensic Man"
22163,22608,"Fingerprint Technician"
22164,22609,"California"
22165,22610,"Cop on SWAT Team (as Robert J. Stephenson)"
22166,22611,"Cop on SWAT Team"
22167,22612,"Victor (Sin of Sloth)"
22168,22613,"John Doe"
22169,22614,"Dr. Beardsley"
22170,22615,"Coupon Man"
22171,22616,"Greasy FBI Man"
22172,22617,"Homeless Woman"
22173,22618,"Policeman"
22174,22619,"Police Sketch Artist (as Sarah Hale Reinhardt)"
22175,22620,"Detective Sara"
22176,22621,"Wild Bill"
22177,22622,"Man in Massage Parlour Booth"
22178,22623,"Cop at Massage Parlour"
22179,22624,"Cop at Massage Parlour"
22180,22625,"Hooker (Sin of Lust)"
22181,22626,"Crazed Man in Massage Parlour"
22182,22627,"Sweating Cop at Massage Parlour"
22183,22628,"Paramedic (as Evan Miranda)"
22184,22629,"911 Operator"
22185,22630,"Additional 911 Operator (as Rachel Schadt)"
22186,22631,"Paramedic (as Paul S. Eckstein)"
22187,22632,"Beautiful Woman (Sin of Pride)"
22188,22633,"Duty Sergeant"
22189,22634,"Cop Behind Desk"
22190,22635,"Mark Swarr (John Doe's Lawyer)"
22191,22636,"Helicopter Pilot"
22192,22637,"Helicopter Pilot"
22193,22638,"SWAT Helicopter Pilot"
22194,22639,"Delivery Man"
22195,22640,"Marksman in Helicopter"
22196,22641,"Cop (uncredited)"
22197,22642,"Leonard"
22198,22643,"Natalie"
22199,22644,"Teddy Gammell"
22200,22645,"Burt"
22201,22646,"Waiter"
22202,22647,"Leonard's Wife"
22203,22648,"Sammy"
22204,22649,"Mrs. Jankis"
22205,22650,"Doctor"
22206,22651,"Dodd"
22207,22652,"Blonde"
22208,22653,"Tattooist"
22209,22654,"Jimmy"
22210,22655,"Motel Guest (uncredited)"
22211,22656,"Herself"
22212,22657,"Himself"
22213,22658,"Herself"
22214,22659,"Himself"
22215,22660,"Himself"
22216,22661,"Himself - USMC, exposes anti-FDR plot (archive footage)"
22217,22662,"Himself"
22218,22663,"Himself - slain student, Bolivia (archive footage)"
22219,22664,"Himself"
22220,22665,"Himself"
22221,22666,"Himself"
22222,22667,"Herself (archive footage)"
22223,22668,"Herself"
22224,22669,"Herself"
22225,22670,"Himself"
22226,22671,"Narrator (voice)"
22227,22672,"Himself"
22228,22673,"Himself"
22229,22674,"Himself"
22230,22675,"Himself (archive footage)"
22231,22676,"Herself"
22232,22677,"Himself"
22233,22678,"Himself, at the UN (archive footage) (uncredited)"
22234,22679,"Himself (archive footage) (uncredited)"
22235,22680,"Himself, with George W. Bush (archive footage) (uncredited)"
22236,22681,"Himself, at Potsdam (archive footage) (uncredited)"
22237,22682,"Himself, during Salt March (archive footage) (uncredited)"
22238,22683,"Himself, behind Kathie Lee (archive footage) (uncredited)"
22239,22684,"Himself (archive footage) (uncredited)"
22240,22685,"Himself, with Queen Elizabeth (uncredited) (archive footage) (unconfirmed)"
